EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE575747-113237	1985-01-01	0.00	20.000	8.043	0.501	0.619	3.012	0.101	18.409	0.290	6.8
SE575747-113237	1985-01-01	0.25	20.000	8.043	0.501	0.619	3.012	0.101	18.409	0.290	6.8
SE575747-113237	1985-01-01	0.75	20.000	8.040	0.501	0.621	3.011	0.101	18.436	0.295	6.8
SE575747-113237	1985-01-01	1.25	20.000	8.039	0.501	0.621	3.010	0.101	18.435	0.295	6.8
SE575747-113237	1985-01-01	1.75	20.000	8.038	0.501	0.621	3.011	0.101	18.435	0.295	6.8
SE575747-113237	1985-01-01	2.25	20.000	8.037	0.501	0.621	3.011	0.101	18.435	0.295	6.8
SE575747-113237	1985-01-01	2.75	20.000	8.036	0.501	0.621	3.011	0.101	18.435	0.295	6.8
SE575747-113237	1985-01-01	3.25	20.000	8.036	0.501	0.621	3.011	0.101	18.435	0.295	6.8
SE575747-113237	1985-01-01	3.75	20.000	8.035	0.501	0.621	3.012	0.101	18.436	0.295	6.8
SE575747-113237	1985-01-01	4.50	20.000	8.034	0.501	0.621	3.011	0.101	18.435	0.295	6.8
SE575747-113237	1985-01-01	5.50	20.000	8.034	0.501	0.621	3.011	0.101	18.435	0.295	6.8
SE575747-113237	1985-01-01	6.50	20.000	8.033	0.501	0.621	3.011	0.101	18.435	0.295	6.8
SE575747-113237	1985-01-01	7.50	20.000	8.032	0.501	0.621	3.011	0.101	18.436	0.295	6.8
SE575747-113237	1985-01-01	8.50	20.000	8.031	0.501	0.621	3.011	0.101	18.436	0.295	6.8
SE575747-113237	1985-01-01	9.50	20.000	8.031	0.501	0.621	3.012	0.101	18.436	0.295	6.8
SE575747-113237	1985-01-01	25.50	20.000	7.977	0.506	0.626	3.067	0.100	18.487	0.296	6.8
SE575747-113237	1985-01-01	26.00	20.000	7.977	0.506	0.626	3.067	0.100	18.487	0.296	6.8
SE575747-113237	1985-01-02	0.00	20.000	8.115	0.503	0.621	3.040	0.103	18.423	0.290	6.9
SE575747-113237	1985-01-02	0.25	20.000	8.115	0.503	0.621	3.040	0.103	18.423	0.290	6.9
SE575747-113237	1985-01-02	0.75	20.000	8.114	0.503	0.622	3.039	0.103	18.446	0.295	6.9
SE575747-113237	1985-01-02	1.25	20.000	8.114	0.503	0.622	3.038	0.103	18.445	0.295	6.9
SE575747-113237	1985-01-02	1.75	20.000	8.113	0.503	0.622	3.038	0.103	18.445	0.295	6.9
SE575747-113237	1985-01-02	2.25	20.000	8.113	0.503	0.622	3.038	0.103	18.445	0.295	6.9
SE575747-113237	1985-01-02	2.75	20.000	8.113	0.503	0.622	3.038	0.103	18.445	0.295	6.9
SE575747-113237	1985-01-02	3.25	20.000	8.112	0.503	0.622	3.038	0.103	18.445	0.295	6.9
SE575747-113237	1985-01-02	3.75	20.000	8.112	0.503	0.622	3.039	0.103	18.446	0.295	6.9
SE575747-113237	1985-01-02	4.50	20.000	8.112	0.503	0.622	3.038	0.102	18.445	0.295	6.9
SE575747-113237	1985-01-02	5.50	20.000	8.112	0.503	0.622	3.038	0.102	18.445	0.295	6.9
SE575747-113237	1985-01-02	6.50	20.000	8.111	0.503	0.622	3.038	0.102	18.445	0.295	6.9
SE575747-113237	1985-01-02	7.50	20.000	8.111	0.503	0.622	3.038	0.102	18.446	0.295	6.9
SE575747-113237	1985-01-02	8.50	20.000	8.111	0.503	0.622	3.038	0.102	18.446	0.295	6.9
SE575747-113237	1985-01-02	9.50	20.000	8.111	0.503	0.622	3.039	0.102	18.446	0.295	6.9
SE575747-113237	1985-01-02	25.50	20.000	8.105	0.504	0.623	3.051	0.102	18.455	0.296	6.9
SE575747-113237	1985-01-02	26.00	20.000	8.105	0.504	0.623	3.051	0.102	18.455	0.296	6.9
SE575747-113237	1985-01-03	0.00	20.124	8.138	0.533	0.641	3.672	0.159	17.588	0.458	7.4
SE575747-113237	1985-01-03	0.25	20.124	8.138	0.533	0.641	3.672	0.159	17.588	0.458	7.4
SE575747-113237	1985-01-03	0.75	20.125	8.136	0.533	0.642	3.674	0.159	17.605	0.466	7.4
SE575747-113237	1985-01-03	1.25	20.126	8.135	0.533	0.642	3.678	0.159	17.596	0.468	7.4
SE575747-113237	1985-01-03	1.75	20.129	8.133	0.533	0.643	3.685	0.159	17.584	0.470	7.4
SE575747-113237	1985-01-03	2.25	20.133	8.131	0.534	0.643	3.698	0.161	17.562	0.474	7.4
SE575747-113237	1985-01-03	2.75	20.143	8.127	0.536	0.644	3.730	0.163	17.511	0.484	7.4
SE575747-113237	1985-01-03	3.25	20.175	8.116	0.541	0.648	3.832	0.172	17.350	0.515	7.4
SE575747-113237	1985-01-03	3.75	20.279	8.085	0.558	0.661	4.171	0.201	16.826	0.616	7.4
SE575747-113237	1985-01-03	4.50	20.358	8.069	0.571	0.670	4.438	0.225	16.420	0.699	7.4
SE575747-113237	1985-01-03	5.50	20.409	8.068	0.580	0.677	4.620	0.241	16.150	0.758	7.4
SE575747-113237	1985-01-03	6.50	20.461	8.082	0.586	0.681	4.724	0.250	16.017	0.794	7.4
SE575747-113237	1985-01-03	7.50	20.482	8.087	0.589	0.684	4.796	0.256	15.911	0.820	7.4
SE575747-113237	1985-01-03	8.50	20.498	8.091	0.592	0.686	4.855	0.262	15.824	0.840	7.4
SE575747-113237	1985-01-03	9.50	20.512	8.095	0.594	0.687	4.903	0.266	15.750	0.856	7.4
SE575747-113237	1985-01-03	25.50	20.583	8.108	0.607	0.695	5.159	0.292	15.371	0.932	7.4
SE575747-113237	1985-01-03	26.00	20.583	8.108	0.607	0.695	5.159	0.292	15.371	0.932	7.4
SE575747-113237	1985-01-04	0.00	20.579	8.275	0.605	0.692	5.152	0.273	15.442	0.905	8.9
SE575747-113237	1985-01-04	0.25	20.579	8.275	0.605	0.692	5.152	0.273	15.442	0.905	8.9
SE575747-113237	1985-01-04	0.75	20.579	8.272	0.605	0.694	5.152	0.273	15.469	0.920	8.9
SE575747-113237	1985-01-04	1.25	20.579	8.271	0.604	0.694	5.152	0.273	15.467	0.920	8.9
SE575747-113237	1985-01-04	1.75	20.580	8.269	0.605	0.694	5.152	0.273	15.466	0.920	8.9
SE575747-113237	1985-01-04	2.25	20.580	8.268	0.605	0.694	5.153	0.273	15.465	0.920	8.9
SE575747-113237	1985-01-04	2.75	20.580	8.267	0.605	0.694	5.154	0.273	15.464	0.921	8.9
SE575747-113237	1985-01-04	3.25	20.581	8.266	0.605	0.694	5.155	0.273	15.462	0.921	8.9
SE575747-113237	1985-01-04	3.75	20.582	8.265	0.605	0.694	5.157	0.273	15.461	0.921	8.9
SE575747-113237	1985-01-04	4.50	20.583	8.264	0.605	0.694	5.158	0.273	15.457	0.922	8.9
SE575747-113237	1985-01-04	5.50	20.585	8.261	0.605	0.694	5.163	0.273	15.449	0.924	8.9
SE575747-113237	1985-01-04	6.50	20.589	8.259	0.605	0.695	5.171	0.274	15.438	0.926	8.9
SE575747-113237	1985-01-04	7.50	20.596	8.254	0.606	0.695	5.186	0.275	15.417	0.931	8.9
SE575747-113237	1985-01-04	8.50	20.612	8.247	0.608	0.696	5.218	0.277	15.372	0.940	8.9
SE575747-113237	1985-01-04	9.50	20.649	8.231	0.612	0.699	5.294	0.283	15.265	0.963	8.9
SE575747-113237	1985-01-04	25.50	20.975	8.163	0.642	0.721	5.892	0.333	14.438	1.128	8.9
SE575747-113237	1985-01-04	26.00	20.975	8.163	0.642	0.721	5.892	0.333	14.438	1.128	8.9
SE575747-113237	1985-01-05	0.00	20.901	8.382	0.631	0.711	5.710	0.298	14.713	1.052	9.5
SE575747-113237	1985-01-05	0.25	20.901	8.382	0.631	0.711	5.710	0.298	14.713	1.052	9.5
SE575747-113237	1985-01-05	0.75	20.902	8.379	0.631	0.713	5.710	0.297	14.744	1.068	9.5
SE575747-113237	1985-01-05	1.25	20.902	8.378	0.630	0.713	5.709	0.297	14.743	1.069	9.5
SE575747-113237	1985-01-05	1.75	20.903	8.376	0.631	0.713	5.710	0.297	14.742	1.069	9.5
SE575747-113237	1985-01-05	2.25	20.903	8.375	0.631	0.713	5.710	0.297	14.741	1.069	9.5
SE575747-113237	1985-01-05	2.75	20.904	8.374	0.631	0.713	5.711	0.297	14.740	1.069	9.5
SE575747-113237	1985-01-05	3.25	20.905	8.372	0.631	0.713	5.712	0.298	14.739	1.069	9.5
SE575747-113237	1985-01-05	3.75	20.906	8.371	0.631	0.713	5.714	0.298	14.737	1.070	9.5
SE575747-113237	1985-01-05	4.50	20.908	8.368	0.631	0.713	5.716	0.298	14.733	1.071	9.5
SE575747-113237	1985-01-05	5.50	20.915	8.362	0.631	0.714	5.723	0.298	14.722	1.073	9.5
SE575747-113237	1985-01-05	6.50	20.938	8.346	0.633	0.715	5.747	0.300	14.691	1.080	9.5
