EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE650280-213110	1985-01-01	0.00	3.000	8.097	0.501	0.619	3.015	0.100	18.407	0.289	6.8
SE650280-213110	1985-01-01	0.25	3.000	8.097	0.501	0.619	3.015	0.100	18.407	0.289	6.8
SE650280-213110	1985-01-01	0.75	3.000	8.092	0.501	0.621	3.015	0.100	18.434	0.294	6.8
SE650280-213110	1985-01-01	1.25	3.000	8.088	0.501	0.621	3.015	0.100	18.434	0.294	6.8
SE650280-213110	1985-01-01	1.75	3.000	8.086	0.501	0.621	3.015	0.100	18.435	0.294	6.8
SE650280-213110	1985-01-01	2.25	3.000	8.085	0.501	0.621	3.015	0.100	18.435	0.294	6.8
SE650280-213110	1985-01-01	2.75	3.000	8.083	0.501	0.621	3.015	0.100	18.435	0.294	6.8
SE650280-213110	1985-01-01	3.25	3.000	8.082	0.501	0.621	3.015	0.100	18.435	0.294	6.8
SE650280-213110	1985-01-01	3.75	3.000	8.081	0.501	0.621	3.017	0.100	18.436	0.294	6.8
SE650280-213110	1985-01-01	4.50	3.000	8.080	0.501	0.621	3.016	0.100	18.436	0.294	6.8
SE650280-213110	1985-01-01	5.50	3.000	8.078	0.501	0.621	3.016	0.100	18.436	0.294	6.8
SE650280-213110	1985-01-01	6.50	3.000	8.077	0.501	0.621	3.016	0.100	18.436	0.294	6.8
SE650280-213110	1985-01-01	7.50	3.000	8.076	0.501	0.621	3.017	0.100	18.436	0.294	6.8
SE650280-213110	1985-01-01	8.50	3.000	8.074	0.501	0.621	3.017	0.100	18.437	0.294	6.8
SE650280-213110	1985-01-01	9.50	3.000	8.073	0.501	0.621	3.018	0.100	18.438	0.294	6.8
SE650280-213110	1985-01-01	13.50	3.000	8.058	0.501	0.621	3.031	0.100	18.447	0.294	6.8
SE650280-213110	1985-01-01	14.00	3.000	8.058	0.501	0.621	3.031	0.100	18.447	0.294	6.8
SE650280-213110	1985-01-02	0.00	3.000	8.391	0.503	0.619	3.060	0.101	18.418	0.271	6.9
SE650280-213110	1985-01-02	0.25	3.000	8.391	0.503	0.619	3.060	0.101	18.418	0.271	6.9
SE650280-213110	1985-01-02	0.75	3.000	8.387	0.503	0.620	3.060	0.101	18.439	0.275	6.9
SE650280-213110	1985-01-02	1.25	3.000	8.385	0.503	0.620	3.061	0.101	18.439	0.275	6.9
SE650280-213110	1985-01-02	1.75	3.000	8.383	0.503	0.620	3.061	0.101	18.439	0.275	6.9
SE650280-213110	1985-01-02	2.25	3.000	8.382	0.503	0.620	3.061	0.101	18.439	0.275	6.9
SE650280-213110	1985-01-02	2.75	3.000	8.381	0.503	0.620	3.061	0.101	18.440	0.275	6.9
SE650280-213110	1985-01-02	3.25	3.000	8.380	0.503	0.620	3.061	0.101	18.440	0.275	6.9
SE650280-213110	1985-01-02	3.75	3.000	8.379	0.503	0.620	3.062	0.101	18.441	0.275	6.9
SE650280-213110	1985-01-02	4.50	3.000	8.378	0.503	0.620	3.061	0.101	18.440	0.275	6.9
SE650280-213110	1985-01-02	5.50	3.000	8.377	0.503	0.620	3.062	0.101	18.441	0.275	6.9
SE650280-213110	1985-01-02	6.50	3.000	8.375	0.503	0.620	3.062	0.101	18.441	0.275	6.9
SE650280-213110	1985-01-02	7.50	3.000	8.374	0.503	0.620	3.062	0.101	18.441	0.275	6.9
SE650280-213110	1985-01-02	8.50	3.000	8.373	0.503	0.620	3.063	0.101	18.442	0.275	6.9
SE650280-213110	1985-01-02	9.50	3.000	8.372	0.503	0.620	3.064	0.101	18.443	0.275	6.9
SE650280-213110	1985-01-02	13.50	3.000	8.364	0.503	0.621	3.073	0.101	18.449	0.275	6.9
SE650280-213110	1985-01-02	14.00	3.000	8.364	0.503	0.621	3.073	0.101	18.449	0.275	6.9
SE650280-213110	1985-01-03	0.00	2.997	8.921	0.505	0.619	3.112	0.103	18.446	0.248	7.0
SE650280-213110	1985-01-03	0.25	2.997	8.921	0.505	0.619	3.112	0.103	18.446	0.248	7.0
SE650280-213110	1985-01-03	0.75	2.997	8.921	0.505	0.620	3.112	0.103	18.462	0.252	7.0
SE650280-213110	1985-01-03	1.25	2.997	8.921	0.505	0.620	3.112	0.103	18.462	0.252	7.0
SE650280-213110	1985-01-03	1.75	2.997	8.921	0.505	0.620	3.112	0.103	18.462	0.252	7.0
SE650280-213110	1985-01-03	2.25	2.997	8.920	0.505	0.620	3.112	0.103	18.462	0.252	7.0
SE650280-213110	1985-01-03	2.75	2.997	8.920	0.505	0.620	3.112	0.103	18.462	0.252	7.0
SE650280-213110	1985-01-03	3.25	2.997	8.920	0.505	0.620	3.112	0.103	18.462	0.252	7.0
SE650280-213110	1985-01-03	3.75	2.997	8.919	0.505	0.620	3.113	0.103	18.463	0.252	7.0
SE650280-213110	1985-01-03	4.50	2.997	8.919	0.505	0.620	3.113	0.103	18.463	0.253	7.0
SE650280-213110	1985-01-03	5.50	2.997	8.919	0.505	0.620	3.113	0.103	18.463	0.253	7.0
SE650280-213110	1985-01-03	6.50	2.997	8.918	0.505	0.620	3.113	0.103	18.463	0.253	7.0
SE650280-213110	1985-01-03	7.50	2.997	8.917	0.505	0.620	3.114	0.103	18.464	0.253	7.0
SE650280-213110	1985-01-03	8.50	2.997	8.916	0.505	0.620	3.114	0.103	18.464	0.253	7.0
SE650280-213110	1985-01-03	9.50	2.997	8.915	0.505	0.620	3.115	0.103	18.465	0.253	7.0
SE650280-213110	1985-01-03	13.50	3.014	8.459	0.488	0.603	3.089	0.100	18.356	0.304	7.0
SE650280-213110	1985-01-03	14.00	3.014	8.459	0.488	0.603	3.089	0.100	18.356	0.304	7.0
SE650280-213110	1985-01-04	0.00	2.992	8.909	0.506	0.617	3.151	0.106	18.463	0.223	7.0
SE650280-213110	1985-01-04	0.25	2.992	8.909	0.506	0.617	3.151	0.106	18.463	0.223	7.0
SE650280-213110	1985-01-04	0.75	2.992	8.909	0.506	0.618	3.151	0.106	18.473	0.226	7.0
SE650280-213110	1985-01-04	1.25	2.992	8.909	0.506	0.618	3.151	0.106	18.473	0.226	7.0
SE650280-213110	1985-01-04	1.75	2.992	8.909	0.506	0.618	3.152	0.106	18.473	0.227	7.0
SE650280-213110	1985-01-04	2.25	2.993	8.909	0.506	0.618	3.152	0.105	18.474	0.227	7.0
SE650280-213110	1985-01-04	2.75	2.993	8.908	0.506	0.619	3.153	0.105	18.476	0.229	7.0
SE650280-213110	1985-01-04	3.25	2.994	8.907	0.506	0.619	3.155	0.105	18.480	0.231	7.0
