EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE572810-164500	1985-01-01	0.00	6.000	8.002	0.501	0.619	3.024	0.110	18.412	0.286	6.9
SE572810-164500	1985-01-01	0.25	6.000	8.002	0.501	0.619	3.024	0.110	18.412	0.286	6.9
SE572810-164500	1985-01-01	0.75	6.000	8.001	0.501	0.620	3.022	0.109	18.434	0.291	6.9
SE572810-164500	1985-01-01	1.25	6.000	8.000	0.501	0.620	3.021	0.108	18.433	0.291	6.9
SE572810-164500	1985-01-01	1.75	6.000	8.000	0.501	0.620	3.021	0.107	18.434	0.292	6.9
SE572810-164500	1985-01-01	2.25	6.000	7.998	0.501	0.621	3.020	0.106	18.436	0.292	6.9
SE572810-164500	1985-01-01	2.75	6.000	7.996	0.502	0.621	3.021	0.104	18.440	0.293	6.9
SE572810-164500	1985-01-01	3.25	6.000	7.993	0.502	0.622	3.023	0.102	18.448	0.295	6.9
SE572810-164500	1985-01-01	3.75	6.000	7.993	0.502	0.622	3.023	0.101	18.451	0.296	6.9
SE572810-164500	1985-01-01	4.50	6.000	7.993	0.502	0.622	3.020	0.100	18.451	0.296	6.9
SE572810-164500	1985-01-01	5.50	6.000	7.992	0.502	0.623	3.022	0.100	18.455	0.296	6.9
SE572810-164500	1985-01-01	6.50	6.000	7.992	0.502	0.623	3.022	0.100	18.455	0.296	6.9
SE572810-164500	1985-01-01	7.50	6.000	7.994	0.502	0.622	3.018	0.100	18.451	0.296	6.9
SE572810-164500	1985-01-01	8.50	6.000	7.993	0.502	0.623	3.020	0.100	18.453	0.296	6.9
SE572810-164500	1985-01-01	9.50	6.000	7.990	0.503	0.623	3.029	0.100	18.462	0.296	6.9
SE572810-164500	1985-01-01	26.50	6.000	7.980	0.505	0.625	3.058	0.100	18.476	0.296	6.9
SE572810-164500	1985-01-01	27.00	6.000	7.980	0.505	0.625	3.058	0.100	18.476	0.296	6.9
SE572810-164500	1985-01-02	0.00	6.000	8.091	0.505	0.622	3.080	0.117	18.461	0.288	6.9
SE572810-164500	1985-01-02	0.25	6.000	8.091	0.505	0.622	3.080	0.117	18.461	0.288	6.9
SE572810-164500	1985-01-02	0.75	6.000	8.087	0.505	0.623	3.079	0.117	18.480	0.293	6.9
SE572810-164500	1985-01-02	1.25	6.000	8.085	0.505	0.623	3.079	0.117	18.480	0.293	6.9
SE572810-164500	1985-01-02	1.75	6.000	8.084	0.505	0.623	3.079	0.117	18.480	0.293	6.9
SE572810-164500	1985-01-02	2.25	6.000	8.082	0.505	0.623	3.079	0.117	18.480	0.293	6.9
SE572810-164500	1985-01-02	2.75	6.000	8.081	0.506	0.623	3.080	0.117	18.481	0.293	6.9
SE572810-164500	1985-01-02	3.25	6.000	8.080	0.506	0.623	3.082	0.116	18.483	0.293	6.9
SE572810-164500	1985-01-02	3.75	6.000	8.079	0.506	0.623	3.081	0.116	18.483	0.293	6.9
SE572810-164500	1985-01-02	4.50	6.000	8.079	0.505	0.623	3.079	0.116	18.480	0.293	6.9
SE572810-164500	1985-01-02	5.50	6.000	8.077	0.506	0.623	3.081	0.116	18.482	0.293	6.9
SE572810-164500	1985-01-02	6.50	6.000	8.076	0.506	0.623	3.081	0.116	18.482	0.293	6.9
SE572810-164500	1985-01-02	7.50	6.000	8.076	0.505	0.623	3.079	0.116	18.480	0.293	6.9
SE572810-164500	1985-01-02	8.50	6.000	8.075	0.505	0.623	3.079	0.116	18.480	0.293	6.9
SE572810-164500	1985-01-02	9.50	6.000	8.073	0.506	0.624	3.082	0.116	18.483	0.293	6.9
SE572810-164500	1985-01-02	26.50	6.000	7.943	0.515	0.634	3.166	0.100	18.576	0.285	6.9
SE572810-164500	1985-01-02	27.00	6.000	7.943	0.515	0.634	3.166	0.100	18.576	0.285	6.9
SE572810-164500	1985-01-03	0.00	5.999	8.631	0.509	0.624	3.146	0.131	18.512	0.284	7.0
SE572810-164500	1985-01-03	0.25	5.999	8.631	0.509	0.624	3.146	0.131	18.512	0.284	7.0
SE572810-164500	1985-01-03	0.75	5.999	8.627	0.509	0.625	3.146	0.131	18.527	0.289	7.0
SE572810-164500	1985-01-03	1.25	5.999	8.624	0.509	0.625	3.145	0.131	18.527	0.289	7.0
SE572810-164500	1985-01-03	1.75	5.999	8.622	0.509	0.625	3.146	0.131	18.527	0.289	7.0
SE572810-164500	1985-01-03	2.25	5.999	8.620	0.509	0.625	3.146	0.131	18.527	0.289	7.0
SE572810-164500	1985-01-03	2.75	5.999	8.619	0.509	0.625	3.147	0.131	18.528	0.289	7.0
SE572810-164500	1985-01-03	3.25	5.999	8.617	0.510	0.626	3.148	0.131	18.529	0.289	7.0
SE572810-164500	1985-01-03	3.75	5.999	8.616	0.510	0.626	3.148	0.131	18.529	0.289	7.0
SE572810-164500	1985-01-03	4.50	5.999	8.615	0.509	0.625	3.146	0.131	18.527	0.289	7.0
SE572810-164500	1985-01-03	5.50	5.999	8.613	0.510	0.626	3.147	0.131	18.528	0.289	7.0
SE572810-164500	1985-01-03	6.50	5.999	8.611	0.510	0.626	3.147	0.131	18.528	0.289	7.0
SE572810-164500	1985-01-03	7.50	5.999	8.609	0.509	0.625	3.145	0.131	18.525	0.289	7.0
SE572810-164500	1985-01-03	8.50	5.999	8.606	0.509	0.625	3.145	0.131	18.525	0.289	7.0
SE572810-164500	1985-01-03	9.50	5.999	8.601	0.510	0.626	3.147	0.130	18.528	0.289	7.0
SE572810-164500	1985-01-03	26.50	6.163	8.259	0.503	0.610	3.237	0.142	18.127	0.505	7.0
SE572810-164500	1985-01-03	27.00	6.163	8.259	0.503	0.610	3.237	0.142	18.127	0.505	7.0
SE572810-164500	1985-01-04	0.00	6.016	9.291	0.512	0.625	3.203	0.143	18.516	0.297	7.0
SE572810-164500	1985-01-04	0.25	6.016	9.291	0.512	0.625	3.203	0.143	18.516	0.297	7.0
SE572810-164500	1985-01-04	0.75	6.016	9.287	0.512	0.626	3.202	0.143	18.530	0.302	7.0
