EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE644070-211650	1985-01-01	0.00	3.000	8.065	0.500	0.619	3.007	0.100	18.404	0.290	6.8
SE644070-211650	1985-01-01	0.25	3.000	8.065	0.500	0.619	3.007	0.100	18.404	0.290	6.8
SE644070-211650	1985-01-01	0.75	3.000	8.060	0.500	0.621	3.007	0.100	18.432	0.295	6.8
SE644070-211650	1985-01-01	1.25	3.000	8.057	0.500	0.621	3.007	0.100	18.432	0.295	6.8
SE644070-211650	1985-01-01	1.75	3.000	8.055	0.500	0.621	3.007	0.100	18.432	0.295	6.8
SE644070-211650	1985-01-01	2.25	3.000	8.053	0.500	0.621	3.007	0.100	18.432	0.295	6.8
SE644070-211650	1985-01-01	2.75	3.000	8.052	0.500	0.621	3.007	0.100	18.432	0.295	6.8
SE644070-211650	1985-01-01	3.25	3.000	8.051	0.500	0.621	3.007	0.100	18.432	0.295	6.8
SE644070-211650	1985-01-01	3.75	3.000	8.049	0.500	0.621	3.008	0.100	18.433	0.295	6.8
SE644070-211650	1985-01-01	4.50	3.000	8.048	0.500	0.621	3.008	0.100	18.433	0.295	6.8
SE644070-211650	1985-01-01	5.50	3.000	8.047	0.500	0.621	3.008	0.100	18.433	0.295	6.8
SE644070-211650	1985-01-01	6.50	3.000	8.045	0.500	0.621	3.009	0.100	18.434	0.295	6.8
SE644070-211650	1985-01-01	7.50	3.000	8.044	0.500	0.621	3.009	0.100	18.434	0.295	6.8
SE644070-211650	1985-01-01	8.50	3.000	8.042	0.500	0.621	3.009	0.100	18.435	0.295	6.8
SE644070-211650	1985-01-01	9.50	3.000	8.041	0.500	0.621	3.010	0.100	18.435	0.295	6.8
SE644070-211650	1985-01-01	20.50	3.000	7.976	0.503	0.623	3.071	0.100	18.491	0.296	6.8
SE644070-211650	1985-01-01	21.00	3.000	7.976	0.503	0.623	3.071	0.100	18.491	0.296	6.8
SE644070-211650	1985-01-02	0.00	3.000	8.286	0.502	0.619	3.036	0.101	18.411	0.275	6.9
SE644070-211650	1985-01-02	0.25	3.000	8.286	0.502	0.619	3.036	0.101	18.411	0.275	6.9
SE644070-211650	1985-01-02	0.75	3.000	8.280	0.502	0.620	3.035	0.101	18.435	0.279	6.9
SE644070-211650	1985-01-02	1.25	3.000	8.277	0.502	0.620	3.035	0.101	18.435	0.279	6.9
SE644070-211650	1985-01-02	1.75	3.000	8.275	0.502	0.620	3.035	0.101	18.435	0.279	6.9
SE644070-211650	1985-01-02	2.25	3.000	8.273	0.502	0.620	3.036	0.101	18.435	0.279	6.9
SE644070-211650	1985-01-02	2.75	3.000	8.272	0.502	0.620	3.036	0.101	18.435	0.279	6.9
SE644070-211650	1985-01-02	3.25	3.000	8.270	0.502	0.620	3.036	0.101	18.435	0.279	6.9
SE644070-211650	1985-01-02	3.75	3.000	8.269	0.502	0.620	3.036	0.101	18.436	0.279	6.9
SE644070-211650	1985-01-02	4.50	3.000	8.268	0.502	0.620	3.036	0.101	18.436	0.279	6.9
SE644070-211650	1985-01-02	5.50	3.000	8.267	0.502	0.620	3.036	0.101	18.436	0.279	6.9
SE644070-211650	1985-01-02	6.50	3.000	8.265	0.502	0.620	3.036	0.101	18.436	0.279	6.9
SE644070-211650	1985-01-02	7.50	3.000	8.264	0.502	0.620	3.037	0.101	18.436	0.279	6.9
SE644070-211650	1985-01-02	8.50	3.000	8.263	0.502	0.620	3.037	0.101	18.437	0.279	6.9
SE644070-211650	1985-01-02	9.50	3.000	8.263	0.502	0.620	3.037	0.101	18.437	0.279	6.9
SE644070-211650	1985-01-02	20.50	3.000	8.252	0.502	0.621	3.048	0.101	18.444	0.280	6.9
SE644070-211650	1985-01-02	21.00	3.000	8.252	0.502	0.621	3.048	0.101	18.444	0.280	6.9
SE644070-211650	1985-01-03	0.00	2.996	8.667	0.502	0.617	3.062	0.102	18.399	0.258	6.9
SE644070-211650	1985-01-03	0.25	2.996	8.667	0.502	0.617	3.062	0.102	18.399	0.258	6.9
SE644070-211650	1985-01-03	0.75	2.996	8.662	0.502	0.619	3.062	0.102	18.420	0.262	6.9
SE644070-211650	1985-01-03	1.25	2.996	8.659	0.502	0.619	3.062	0.102	18.420	0.262	6.9
SE644070-211650	1985-01-03	1.75	2.996	8.657	0.502	0.619	3.062	0.102	18.420	0.262	6.9
SE644070-211650	1985-01-03	2.25	2.996	8.655	0.502	0.619	3.062	0.102	18.420	0.262	6.9
SE644070-211650	1985-01-03	2.75	2.996	8.654	0.502	0.619	3.062	0.102	18.420	0.262	6.9
SE644070-211650	1985-01-03	3.25	2.996	8.653	0.502	0.619	3.062	0.102	18.420	0.262	6.9
