EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE590400-174090	1985-01-01	0.00	4.000	8.004	0.500	0.618	3.009	0.103	18.403	0.289	6.8
SE590400-174090	1985-01-01	0.25	4.000	8.004	0.500	0.618	3.009	0.103	18.403	0.289	6.8
SE590400-174090	1985-01-01	0.75	4.000	8.004	0.500	0.620	3.009	0.103	18.430	0.294	6.8
SE590400-174090	1985-01-01	1.25	4.000	8.003	0.500	0.620	3.008	0.102	18.429	0.294	6.8
SE590400-174090	1985-01-01	1.75	4.000	8.003	0.500	0.620	3.008	0.102	18.430	0.294	6.8
SE590400-174090	1985-01-01	2.25	4.000	8.003	0.500	0.620	3.008	0.102	18.430	0.294	6.8
SE590400-174090	1985-01-01	2.75	4.000	8.002	0.500	0.620	3.008	0.102	18.430	0.294	6.8
SE590400-174090	1985-01-01	3.25	4.000	8.002	0.500	0.620	3.008	0.102	18.430	0.294	6.8
SE590400-174090	1985-01-01	3.75	4.000	8.002	0.500	0.620	3.008	0.102	18.431	0.294	6.8
SE590400-174090	1985-01-01	4.50	4.000	8.002	0.500	0.620	3.008	0.102	18.431	0.294	6.8
SE590400-174090	1985-01-01	5.50	4.000	8.001	0.500	0.620	3.007	0.101	18.432	0.295	6.8
SE590400-174090	1985-01-01	6.50	4.000	8.000	0.500	0.621	3.007	0.101	18.433	0.295	6.8
SE590400-174090	1985-01-01	7.50	4.000	8.000	0.500	0.621	3.007	0.101	18.435	0.295	6.8
SE590400-174090	1985-01-01	8.50	4.000	7.999	0.500	0.621	3.006	0.100	18.437	0.296	6.8
SE590400-174090	1985-01-01	9.50	4.000	7.998	0.500	0.621	3.006	0.100	18.438	0.296	6.8
SE590400-174090	1985-01-01	39.50	4.000	7.975	0.503	0.623	3.071	0.100	18.490	0.296	6.8
SE590400-174090	1985-01-01	40.00	4.000	7.975	0.503	0.623	3.071	0.100	18.490	0.296	6.8
SE590400-174090	1985-01-02	0.00	4.000	8.033	0.501	0.618	3.026	0.105	18.410	0.282	6.9
SE590400-174090	1985-01-02	0.25	4.000	8.033	0.501	0.618	3.026	0.105	18.410	0.282	6.9
SE590400-174090	1985-01-02	0.75	4.000	8.031	0.501	0.620	3.026	0.105	18.434	0.287	6.9
SE590400-174090	1985-01-02	1.25	4.000	8.031	0.501	0.620	3.026	0.105	18.433	0.287	6.9
SE590400-174090	1985-01-02	1.75	4.000	8.030	0.501	0.620	3.025	0.104	18.433	0.287	6.9
SE590400-174090	1985-01-02	2.25	4.000	8.030	0.501	0.620	3.025	0.104	18.433	0.287	6.9
SE590400-174090	1985-01-02	2.75	4.000	8.029	0.501	0.620	3.025	0.104	18.433	0.287	6.9
SE590400-174090	1985-01-02	3.25	4.000	8.029	0.501	0.620	3.025	0.104	18.433	0.287	6.9
SE590400-174090	1985-01-02	3.75	4.000	8.028	0.501	0.620	3.026	0.104	18.434	0.287	6.9
SE590400-174090	1985-01-02	4.50	4.000	8.028	0.501	0.620	3.025	0.104	18.434	0.287	6.9
SE590400-174090	1985-01-02	5.50	4.000	8.027	0.501	0.620	3.025	0.104	18.434	0.287	6.9
SE590400-174090	1985-01-02	6.50	4.000	8.026	0.501	0.620	3.025	0.104	18.434	0.287	6.9
SE590400-174090	1985-01-02	7.50	4.000	8.026	0.501	0.620	3.025	0.104	18.435	0.288	6.9
SE590400-174090	1985-01-02	8.50	4.000	8.025	0.501	0.620	3.025	0.104	18.435	0.288	6.9
SE590400-174090	1985-01-02	9.50	4.000	8.024	0.501	0.620	3.025	0.104	18.435	0.288	6.9
SE590400-174090	1985-01-02	39.50	4.000	7.932	0.509	0.629	3.198	0.100	18.614	0.285	6.9
SE590400-174090	1985-01-02	40.00	4.000	7.932	0.509	0.629	3.198	0.100	18.614	0.285	6.9
SE590400-174090	1985-01-03	0.00	3.996	8.234	0.502	0.619	3.126	0.111	18.531	0.272	6.9
SE590400-174090	1985-01-03	0.25	3.996	8.234	0.502	0.619	3.126	0.111	18.531	0.272	6.9
SE590400-174090	1985-01-03	0.75	3.996	8.228	0.502	0.621	3.126	0.111	18.556	0.276	6.9
SE590400-174090	1985-01-03	1.25	3.996	8.225	0.502	0.621	3.124	0.111	18.555	0.276	6.9
SE590400-174090	1985-01-03	1.75	3.996	8.222	0.502	0.621	3.124	0.110	18.554	0.276	6.9
SE590400-174090	1985-01-03	2.25	3.997	8.220	0.502	0.621	3.123	0.110	18.553	0.276	6.9
SE590400-174090	1985-01-03	2.75	3.997	8.219	0.502	0.621	3.123	0.110	18.552	0.276	6.9
SE590400-174090	1985-01-03	3.25	3.997	8.217	0.502	0.621	3.122	0.110	18.552	0.276	6.9
SE590400-174090	1985-01-03	3.75	3.997	8.216	0.502	0.621	3.122	0.110	18.551	0.276	6.9
SE590400-174090	1985-01-03	4.50	3.997	8.215	0.502	0.620	3.122	0.110	18.550	0.276	6.9
SE590400-174090	1985-01-03	5.50	3.997	8.213	0.502	0.621	3.121	0.110	18.550	0.276	6.9
SE590400-174090	1985-01-03	6.50	3.997	8.211	0.502	0.621	3.120	0.110	18.549	0.276	6.9
SE590400-174090	1985-01-03	7.50	3.997	8.209	0.502	0.621	3.120	0.110	18.548	0.276	6.9
SE590400-174090	1985-01-03	8.50	3.997	8.208	0.502	0.621	3.119	0.110	18.548	0.276	6.9
SE590400-174090	1985-01-03	9.50	3.997	8.206	0.502	0.621	3.119	0.110	18.547	0.276	6.9
SE590400-174090	1985-01-03	39.50	4.000	7.897	0.514	0.633	3.299	0.100	18.713	0.271	6.9
SE590400-174090	1985-01-03	40.00	4.000	7.897	0.514	0.633	3.299	0.100	18.713	0.271	6.9
SE590400-174090	1985-01-04	0.00	3.994	8.581	0.503	0.620	3.208	0.116	18.625	0.260	6.9
SE590400-174090	1985-01-04	0.25	3.994	8.581	0.503	0.620	3.208	0.116	18.625	0.260	6.9
SE590400-174090	1985-01-04	0.75	3.994	8.575	0.503	0.621	3.208	0.116	18.650	0.265	6.9
SE590400-174090	1985-01-04	1.25	3.994	8.571	0.503	0.621	3.207	0.115	18.649	0.265	6.9
SE590400-174090	1985-01-04	1.75	3.994	8.569	0.503	0.621	3.207	0.115	18.648	0.265	6.9
SE590400-174090	1985-01-04	2.25	3.994	8.567	0.503	0.621	3.206	0.115	18.648	0.265	6.9
SE590400-174090	1985-01-04	2.75	3.994	8.566	0.503	0.621	3.206	0.115	18.647	0.265	6.9
SE590400-174090	1985-01-04	3.25	3.994	8.565	0.503	0.621	3.206	0.115	18.647	0.265	6.9
SE590400-174090	1985-01-04	3.75	3.994	8.564	0.503	0.621	3.206	0.115	18.647	0.265	6.9
SE590400-174090	1985-01-04	4.50	3.994	8.562	0.503	0.621	3.205	0.115	18.646	0.265	6.9
SE590400-174090	1985-01-04	5.50	3.994	8.561	0.503	0.621	3.205	0.115	18.646	0.265	6.9
SE590400-174090	1985-01-04	6.50	3.994	8.559	0.503	0.621	3.205	0.115	18.646	0.265	6.9
SE590400-174090	1985-01-04	7.50	3.994	8.558	0.503	0.621	3.205	0.115	18.646	0.265	6.9
SE590400-174090	1985-01-04	8.50	3.994	8.557	0.503	0.621	3.205	0.115	18.645	0.265	6.9
SE590400-174090	1985-01-04	9.50	3.994	8.556	0.503	0.621	3.204	0.115	18.645	0.265	6.9
SE590400-174090	1985-01-04	39.50	3.995	8.536	0.504	0.623	3.246	0.119	18.687	0.265	6.9
SE590400-174090	1985-01-04	40.00	3.995	8.536	0.504	0.623	3.246	0.119	18.687	0.265	6.9
SE590400-174090	1985-01-05	0.00	3.990	8.845	0.504	0.620	3.293	0.122	18.724	0.251	6.9
SE590400-174090	1985-01-05	0.25	3.990	8.845	0.504	0.620	3.293	0.122	18.724	0.251	6.9
SE590400-174090	1985-01-05	0.75	3.990	8.841	0.504	0.622	3.293	0.122	18.748	0.255	6.9
SE590400-174090	1985-01-05	1.25	3.991	8.838	0.504	0.622	3.291	0.122	18.747	0.255	6.9
SE590400-174090	1985-01-05	1.75	3.991	8.836	0.504	0.622	3.291	0.121	18.746	0.255	6.9
SE590400-174090	1985-01-05	2.25	3.991	8.835	0.504	0.622	3.290	0.121	18.745	0.255	6.9
SE590400-174090	1985-01-05	2.75	3.991	8.833	0.504	0.622	3.290	0.121	18.744	0.255	6.9
SE590400-174090	1985-01-05	3.25	3.991	8.832	0.504	0.622	3.290	0.121	18.744	0.255	6.9
SE590400-174090	1985-01-05	3.75	3.991	8.831	0.504	0.622	3.290	0.121	18.744	0.255	6.9
SE590400-174090	1985-01-05	4.50	3.991	8.830	0.504	0.622	3.289	0.121	18.743	0.255	6.9
SE590400-174090	1985-01-05	5.50	3.991	8.829	0.504	0.622	3.288	0.121	18.742	0.255	6.9
SE590400-174090	1985-01-05	6.50	3.991	8.827	0.504	0.622	3.288	0.121	18.742	0.255	6.9
SE590400-174090	1985-01-05	7.50	3.991	8.826	0.504	0.622	3.288	0.121	18.741	0.255	6.9
SE590400-174090	1985-01-05	8.50	3.991	8.825	0.504	0.622	3.287	0.121	18.741	0.255	6.9
SE590400-174090	1985-01-05	9.50	3.991	8.824	0.504	0.622	3.287	0.121	18.740	0.256	6.9
SE590400-174090	1985-01-05	39.50	3.996	8.698	0.510	0.630	3.510	0.140	18.966	0.257	6.9
SE590400-174090	1985-01-05	40.00	3.996	8.698	0.510	0.630	3.510	0.140	18.966	0.257	6.9
SE590400-174090	1985-01-06	0.00	3.976	8.898	0.506	0.620	3.523	0.145	19.007	0.243	6.9
SE590400-174090	1985-01-06	0.25	3.976	8.898	0.506	0.620	3.523	0.145	19.007	0.243	6.9
